threshold,precision,recall,f1,false_positive_rate,false_negative_rate,tp,fp,tn,fn
0.62,0.9703315881326352,0.9455782312925171,0.9577950043066322,0.023004059539918808,0.05442176870748299,556.0,17.0,722.0,32.0
0.625,0.9703315881326352,0.9455782312925171,0.9577950043066322,0.023004059539918808,0.05442176870748299,556.0,17.0,722.0,32.0
0.63,0.9703315881326352,0.9455782312925171,0.9577950043066322,0.023004059539918808,0.05442176870748299,556.0,17.0,722.0,32.0
0.635,0.9703315881326352,0.9455782312925171,0.9577950043066322,0.023004059539918808,0.05442176870748299,556.0,17.0,722.0,32.0
0.6399999999999999,0.9703315881326352,0.9455782312925171,0.9577950043066322,0.023004059539918808,0.05442176870748299,556.0,17.0,722.0,32.0
0.6449999999999999,0.9703315881326352,0.9455782312925171,0.9577950043066322,0.023004059539918808,0.05442176870748299,556.0,17.0,722.0,32.0
0.6499999999999999,0.9703315881326352,0.9455782312925171,0.9577950043066322,0.023004059539918808,0.05442176870748299,556.0,17.0,722.0,32.0
0.6549999999999999,0.9703315881326352,0.9455782312925171,0.9577950043066322,0.023004059539918808,0.05442176870748299,556.0,17.0,722.0,32.0
0.6599999999999999,0.9703315881326352,0.9455782312925171,0.9577950043066322,0.023004059539918808,0.05442176870748299,556.0,17.0,722.0,32.0
0.6649999999999999,0.9703315881326352,0.9455782312925171,0.9577950043066322,0.023004059539918808,0.05442176870748299,556.0,17.0,722.0,32.0
0.6698810749692461,0.9703315881326352,0.9455782312925171,0.9577950043066322,0.023004059539918808,0.05442176870748299,556.0,17.0,722.0,32.0
0.6699999999999999,0.972027972027972,0.9455782312925171,0.9586206896551724,0.02165087956698241,0.05442176870748299,556.0,16.0,723.0,32.0
0.6749999999999999,0.972027972027972,0.9455782312925171,0.9586206896551724,0.02165087956698241,0.05442176870748299,556.0,16.0,723.0,32.0
0.6799999999999999,0.972027972027972,0.9455782312925171,0.9586206896551724,0.02165087956698241,0.05442176870748299,556.0,16.0,723.0,32.0
0.6820312491501663,0.972027972027972,0.9455782312925171,0.9586206896551724,0.02165087956698241,0.05442176870748299,556.0,16.0,723.0,32.0
0.6849999999999999,0.9719789842381786,0.9438775510204082,0.9577221742881795,0.02165087956698241,0.05612244897959184,555.0,16.0,723.0,33.0
0.69,0.9719789842381786,0.9438775510204082,0.9577221742881795,0.02165087956698241,0.05612244897959184,555.0,16.0,723.0,33.0
0.695,0.9719789842381786,0.9438775510204082,0.9577221742881795,0.02165087956698241,0.05612244897959184,555.0,16.0,723.0,33.0
0.6958086920502878,0.9719789842381786,0.9438775510204082,0.9577221742881795,0.02165087956698241,0.05612244897959184,555.0,16.0,723.0,33.0
0.7,0.9736842105263158,0.9438775510204082,0.9585492227979274,0.02029769959404601,0.05612244897959184,555.0,15.0,724.0,33.0
0.705,0.9736842105263158,0.9438775510204082,0.9585492227979274,0.02029769959404601,0.05612244897959184,555.0,15.0,724.0,33.0
0.7085470087169583,0.9736842105263158,0.9438775510204082,0.9585492227979274,0.02029769959404601,0.05612244897959184,555.0,15.0,724.0,33.0
0.71,0.9736379613356766,0.9421768707482994,0.9576490924805532,0.02029769959404601,0.05782312925170068,554.0,15.0,724.0,34.0
0.715,0.9736379613356766,0.9421768707482994,0.9576490924805532,0.02029769959404601,0.05782312925170068,554.0,15.0,724.0,34.0
0.72,0.9736379613356766,0.9421768707482994,0.9576490924805532,0.02029769959404601,0.05782312925170068,554.0,15.0,724.0,34.0
0.725,0.9736379613356766,0.9421768707482994,0.9576490924805532,0.02029769959404601,0.05782312925170068,554.0,15.0,724.0,34.0
0.73,0.9736379613356766,0.9421768707482994,0.9576490924805532,0.02029769959404601,0.05782312925170068,554.0,15.0,724.0,34.0
0.735,0.9736379613356766,0.9421768707482994,0.9576490924805532,0.02029769959404601,0.05782312925170068,554.0,15.0,724.0,34.0
0.74,0.9736379613356766,0.9421768707482994,0.9576490924805532,0.02029769959404601,0.05782312925170068,554.0,15.0,724.0,34.0
0.7431462885839353,0.9736379613356766,0.9421768707482994,0.9576490924805532,0.02029769959404601,0.05782312925170068,554.0,15.0,724.0,34.0
0.7449999999999999,0.9735915492957746,0.9404761904761905,0.9567474048442907,0.02029769959404601,0.05952380952380952,553.0,15.0,724.0,35.0
0.7499999999999999,0.9735915492957746,0.9404761904761905,0.9567474048442907,0.02029769959404601,0.05952380952380952,553.0,15.0,724.0,35.0
0.7549999999999999,0.9735915492957746,0.9404761904761905,0.9567474048442907,0.02029769959404601,0.05952380952380952,553.0,15.0,724.0,35.0
0.7599999999999999,0.9735915492957746,0.9404761904761905,0.9567474048442907,0.02029769959404601,0.05952380952380952,553.0,15.0,724.0,35.0
0.762656337050265,0.9735915492957746,0.9404761904761905,0.9567474048442907,0.02029769959404601,0.05952380952380952,553.0,15.0,724.0,35.0
0.7649999999999999,0.9735449735449735,0.9387755102040817,0.9558441558441558,0.02029769959404601,0.061224489795918366,552.0,15.0,724.0,36.0
0.765452452207737,0.9735449735449735,0.9387755102040817,0.9558441558441558,0.02029769959404601,0.061224489795918366,552.0,15.0,724.0,36.0
0.7699999999999999,0.9752650176678446,0.9387755102040817,0.9566724436741768,0.018944519621109608,0.061224489795918366,552.0,14.0,725.0,36.0
0.7749999999999999,0.9752650176678446,0.9387755102040817,0.9566724436741768,0.018944519621109608,0.061224489795918366,552.0,14.0,725.0,36.0
0.7783890737241063,0.9752650176678446,0.9387755102040817,0.9566724436741768,0.018944519621109608,0.061224489795918366,552.0,14.0,725.0,36.0
0.7799999999999999,0.9769911504424779,0.9387755102040817,0.9575021682567216,0.017591339648173207,0.061224489795918366,552.0,13.0,726.0,36.0
0.7849999999999999,0.9769911504424779,0.9387755102040817,0.9575021682567216,0.017591339648173207,0.061224489795918366,552.0,13.0,726.0,36.0
0.7899999999999999,0.9769911504424779,0.9387755102040817,0.9575021682567216,0.017591339648173207,0.061224489795918366,552.0,13.0,726.0,36.0
0.7949999999999999,0.9769911504424779,0.9387755102040817,0.9575021682567216,0.017591339648173207,0.061224489795918366,552.0,13.0,726.0,36.0
0.7953528943349494,0.9769911504424779,0.9387755102040817,0.9575021682567216,0.017591339648173207,0.061224489795918366,552.0,13.0,726.0,36.0
0.7999999999999999,0.9787234042553191,0.9387755102040817,0.9583333333333334,0.016238159675236806,0.061224489795918366,552.0,12.0,727.0,36.0
0.8044840204623727,0.9787234042553191,0.9387755102040817,0.9583333333333334,0.016238159675236806,0.061224489795918366,552.0,12.0,727.0,36.0
0.8049999999999999,0.9786856127886323,0.9370748299319728,0.9574283231972198,0.016238159675236806,0.06292517006802721,551.0,12.0,727.0,37.0
0.8099999999999999,0.9786856127886323,0.9370748299319728,0.9574283231972198,0.016238159675236806,0.06292517006802721,551.0,12.0,727.0,37.0
0.8103981135202416,0.9786856127886323,0.9370748299319728,0.9574283231972198,0.016238159675236806,0.06292517006802721,551.0,12.0,727.0,37.0
0.815,0.9786476868327402,0.935374149659864,0.9565217391304348,0.016238159675236806,0.06462585034013606,550.0,12.0,727.0,38.0
0.82,0.9786476868327402,0.935374149659864,0.9565217391304348,0.016238159675236806,0.06462585034013606,550.0,12.0,727.0,38.0
0.8245811941187463,0.9786476868327402,0.935374149659864,0.9565217391304348,0.016238159675236806,0.06462585034013606,550.0,12.0,727.0,38.0
0.825,0.9803571428571428,0.9336734693877551,0.9564459930313589,0.014884979702300407,0.0663265306122449,549.0,11.0,728.0,39.0
0.83,0.9803571428571428,0.9336734693877551,0.9564459930313589,0.014884979702300407,0.0663265306122449,549.0,11.0,728.0,39.0
0.835,0.9803571428571428,0.9336734693877551,0.9564459930313589,0.014884979702300407,0.0663265306122449,549.0,11.0,728.0,39.0
0.8379155141060499,0.9803571428571428,0.9336734693877551,0.9564459930313589,0.014884979702300407,0.0663265306122449,549.0,11.0,728.0,39.0
0.84,0.9821109123434705,0.9336734693877551,0.9572798605056669,0.013531799729364006,0.0663265306122449,549.0,10.0,729.0,39.0
0.845,0.9821109123434705,0.9336734693877551,0.9572798605056669,0.013531799729364006,0.0663265306122449,549.0,10.0,729.0,39.0
0.8499999999999999,0.9821109123434705,0.9336734693877551,0.9572798605056669,0.013531799729364006,0.0663265306122449,549.0,10.0,729.0,39.0
0.8549999999999999,0.9821109123434705,0.9336734693877551,0.9572798605056669,0.013531799729364006,0.0663265306122449,549.0,10.0,729.0,39.0
0.8599999999999999,0.9821109123434705,0.9336734693877551,0.9572798605056669,0.013531799729364006,0.0663265306122449,549.0,10.0,729.0,39.0
0.8606736492626371,0.9821109123434705,0.9336734693877551,0.9572798605056669,0.013531799729364006,0.0663265306122449,549.0,10.0,729.0,39.0
0.8649999999999999,0.9838709677419355,0.9336734693877551,0.9581151832460733,0.012178619756427604,0.0663265306122449,549.0,9.0,730.0,39.0
0.8699999999999999,0.9838709677419355,0.9336734693877551,0.9581151832460733,0.012178619756427604,0.0663265306122449,549.0,9.0,730.0,39.0
0.8749999999999999,0.9838709677419355,0.9336734693877551,0.9581151832460733,0.012178619756427604,0.0663265306122449,549.0,9.0,730.0,39.0
0.8799999999999999,0.9838709677419355,0.9336734693877551,0.9581151832460733,0.012178619756427604,0.0663265306122449,549.0,9.0,730.0,39.0
0.8849999999999999,0.9838709677419355,0.9336734693877551,0.9581151832460733,0.012178619756427604,0.0663265306122449,549.0,9.0,730.0,39.0
0.8899999999999999,0.9838709677419355,0.9336734693877551,0.9581151832460733,0.012178619756427604,0.0663265306122449,549.0,9.0,730.0,39.0
0.8926692310340099,0.9838709677419355,0.9336734693877551,0.9581151832460733,0.012178619756427604,0.0663265306122449,549.0,9.0,730.0,39.0
0.8949999999999999,0.9838420107719928,0.9319727891156463,0.9572052401746725,0.012178619756427604,0.06802721088435375,548.0,9.0,730.0,40.0
0.8986147990757747,0.9838420107719928,0.9319727891156463,0.9572052401746725,0.012178619756427604,0.06802721088435375,548.0,9.0,730.0,40.0
0.8999999999999999,0.9855855855855856,0.9302721088435374,0.9571303587051618,0.010825439783491205,0.06972789115646258,547.0,8.0,731.0,41.0
0.9014464853424092,0.9855855855855856,0.9302721088435374,0.9571303587051618,0.010825439783491205,0.06972789115646258,547.0,8.0,731.0,41.0
0.9049999999999999,0.9855595667870036,0.9285714285714286,0.9562171628721541,0.010825439783491205,0.07142857142857142,546.0,8.0,731.0,42.0
0.9052322313726077,0.9855595667870036,0.9285714285714286,0.9562171628721541,0.010825439783491205,0.07142857142857142,546.0,8.0,731.0,42.0
0.9099999999999999,0.9855334538878843,0.9268707482993197,0.9553023663453112,0.010825439783491205,0.07312925170068027,545.0,8.0,731.0,43.0
0.9100987476236085,0.9855334538878843,0.9268707482993197,0.9553023663453112,0.010825439783491205,0.07312925170068027,545.0,8.0,731.0,43.0
0.9110024108933994,0.9873188405797102,0.9268707482993197,0.956140350877193,0.009472259810554804,0.07312925170068027,545.0,7.0,732.0,43.0
0.9134140197557451,0.9872958257713249,0.9251700680272109,0.9552238805970149,0.009472259810554804,0.07482993197278912,544.0,7.0,732.0,44.0
0.9149999999999999,0.9872727272727273,0.923469387755102,0.9543057996485061,0.009472259810554804,0.07653061224489796,543.0,7.0,732.0,45.0
0.9162540935019108,0.9872727272727273,0.923469387755102,0.9543057996485061,0.009472259810554804,0.07653061224489796,543.0,7.0,732.0,45.0
0.9167220122527929,0.9872495446265938,0.9217687074829932,0.9533861037818822,0.009472259810554804,0.0782312925170068,542.0,7.0,732.0,46.0
0.9171015206321375,0.9872262773722628,0.9200680272108843,0.9524647887323944,0.009472259810554804,0.07993197278911565,541.0,7.0,732.0,47.0
0.9199999999999999,0.9872029250457038,0.9183673469387755,0.9515418502202643,0.009472259810554804,0.08163265306122448,540.0,7.0,732.0,48.0
0.9204137213824117,0.9872029250457038,0.9183673469387755,0.9515418502202643,0.009472259810554804,0.08163265306122448,540.0,7.0,732.0,48.0
0.9235806389874861,0.9871794871794872,0.9166666666666666,0.9506172839506173,0.009472259810554804,0.08333333333333333,539.0,7.0,732.0,49.0
0.9240507537517284,0.9871559633027523,0.9149659863945578,0.9496910856134158,0.009472259810554804,0.08503401360544217,538.0,7.0,732.0,50.0
0.9249999999999999,0.9870848708487084,0.9098639455782312,0.9469026548672567,0.009472259810554804,0.09013605442176871,535.0,7.0,732.0,53.0
0.9299999999999999,0.9870848708487084,0.9098639455782312,0.9469026548672567,0.009472259810554804,0.09013605442176871,535.0,7.0,732.0,53.0
0.9304616156418275,0.9870848708487084,0.9098639455782312,0.9469026548672567,0.009472259810554804,0.09013605442176871,535.0,7.0,732.0,53.0
0.9333399226647279,0.987037037037037,0.9064625850340136,0.9450354609929078,0.009472259810554804,0.0935374149659864,533.0,7.0,732.0,55.0
0.9344535022628574,0.987012987012987,0.9047619047619048,0.9440993788819876,0.009472259810554804,0.09523809523809523,532.0,7.0,732.0,56.0
0.9349999999999999,0.9869888475836431,0.9030612244897959,0.9431616341030196,0.009472259810554804,0.09693877551020408,531.0,7.0,732.0,57.0
0.9363686014780983,0.9869888475836431,0.9030612244897959,0.9431616341030196,0.009472259810554804,0.09693877551020408,531.0,7.0,732.0,57.0
0.9379612913415364,0.9888059701492538,0.9013605442176871,0.9430604982206405,0.008119079837618403,0.09863945578231292,530.0,6.0,733.0,58.0
0.94,0.9887850467289719,0.8996598639455783,0.9421193232413179,0.008119079837618403,0.10034013605442177,529.0,6.0,733.0,59.0
0.9400432449372715,0.9887850467289719,0.8996598639455783,0.9421193232413179,0.008119079837618403,0.10034013605442177,529.0,6.0,733.0,59.0
0.941805197238902,0.9887640449438202,0.8979591836734694,0.9411764705882353,0.008119079837618403,0.10204081632653061,528.0,6.0,733.0,60.0
0.9439393356104548,0.9887429643527205,0.8962585034013606,0.9402319357716324,0.008119079837618403,0.10374149659863946,527.0,6.0,733.0,61.0
0.945,0.9887218045112782,0.8945578231292517,0.9392857142857143,0.008119079837618403,0.1054421768707483,526.0,6.0,733.0,62.0
0.94680368497708,0.9887218045112782,0.8945578231292517,0.9392857142857143,0.008119079837618403,0.1054421768707483,526.0,6.0,733.0,62.0
0.95,0.9886792452830189,0.891156462585034,0.9373881932021467,0.008119079837618403,0.10884353741496598,524.0,6.0,733.0,64.0
0.9500585743489447,0.9886792452830189,0.891156462585034,0.9373881932021467,0.008119079837618403,0.10884353741496598,524.0,6.0,733.0,64.0
0.9513949980123276,0.9886578449905482,0.8894557823129252,0.936436884512086,0.008119079837618403,0.11054421768707483,523.0,6.0,733.0,65.0
0.954794745840224,0.9886363636363636,0.8877551020408163,0.9354838709677419,0.008119079837618403,0.11224489795918367,522.0,6.0,733.0,66.0
0.955608619446403,0.9886148007590133,0.8860544217687075,0.9345291479820628,0.008119079837618403,0.11394557823129252,521.0,6.0,733.0,67.0
0.9592252667252718,0.988527724665392,0.8792517006802721,0.9306930693069307,0.008119079837618403,0.12074829931972789,517.0,6.0,733.0,71.0
0.9594725177041329,0.9885057471264368,0.8775510204081632,0.9297297297297298,0.008119079837618403,0.12244897959183673,516.0,6.0,733.0,72.0
0.9601669930444383,0.9884836852207294,0.8758503401360545,0.9287646528403968,0.008119079837618403,0.12414965986394558,515.0,6.0,733.0,73.0
0.9630131132330508,0.9942084942084942,0.8758503401360545,0.9312839059674503,0.0040595399188092015,0.12414965986394558,515.0,3.0,736.0,73.0
0.9662552710034772,0.9941972920696325,0.8741496598639455,0.930316742081448,0.0040595399188092015,0.12585034013605442,514.0,3.0,736.0,74.0
0.9689373565751845,0.9941747572815534,0.8707482993197279,0.928377153218495,0.0040595399188092015,0.1292517006802721,512.0,3.0,736.0,76.0
0.9693823795666926,0.9941634241245136,0.8690476190476191,0.9274047186932849,0.0040595399188092015,0.13095238095238096,511.0,3.0,736.0,77.0
0.9719360534480964,0.9941520467836257,0.8673469387755102,0.9264305177111717,0.0040595399188092015,0.1326530612244898,510.0,3.0,736.0,78.0
0.974416832082376,0.9940944881889764,0.858843537414966,0.9215328467153284,0.0040595399188092015,0.141156462585034,505.0,3.0,736.0,83.0
0.9755758295684109,0.9940828402366864,0.8571428571428571,0.9205479452054794,0.0040595399188092015,0.14285714285714285,504.0,3.0,736.0,84.0
0.9766835772446733,0.9940711462450593,0.8554421768707483,0.9195612431444241,0.0040595399188092015,0.1445578231292517,503.0,3.0,736.0,85.0
0.9773181382790372,0.9940119760479041,0.8469387755102041,0.9146005509641874,0.0040595399188092015,0.15306122448979592,498.0,3.0,736.0,90.0
0.9787538611234253,0.994,0.8452380952380952,0.9136029411764706,0.0040595399188092015,0.15476190476190477,497.0,3.0,736.0,91.0
0.9806439658460803,0.9939516129032258,0.8384353741496599,0.9095940959409594,0.0040595399188092015,0.16156462585034015,493.0,3.0,736.0,95.0
0.9823689515436431,0.9939271255060729,0.8350340136054422,0.9075785582255084,0.0040595399188092015,0.1649659863945578,491.0,3.0,736.0,97.0
0.983942725845269,0.9938524590163934,0.8248299319727891,0.9014869888475836,0.0040595399188092015,0.17517006802721088,485.0,3.0,736.0,103.0
0.9846769568806845,0.9938271604938271,0.8214285714285714,0.8994413407821229,0.0040595399188092015,0.17857142857142858,483.0,3.0,736.0,105.0
0.9848197870498266,0.9938144329896907,0.8197278911564626,0.8984156570363467,0.0040595399188092015,0.18027210884353742,482.0,3.0,736.0,106.0
0.985008189921184,0.9937888198757764,0.8163265306122449,0.896358543417367,0.0040595399188092015,0.1836734693877551,480.0,3.0,736.0,108.0
0.9853781135610891,0.9937759336099585,0.814625850340136,0.8953271028037383,0.0040595399188092015,0.18537414965986396,479.0,3.0,736.0,109.0
0.9854432185574118,0.9936708860759493,0.8010204081632653,0.8870056497175142,0.0040595399188092015,0.1989795918367347,471.0,3.0,736.0,117.0
0.986686925569614,0.9936575052854123,0.7993197278911565,0.885956644674835,0.0040595399188092015,0.20068027210884354,470.0,3.0,736.0,118.0
0.9872429686427043,0.9935205183585313,0.782312925170068,0.8753568030447193,0.0040595399188092015,0.21768707482993196,460.0,3.0,736.0,128.0
0.9874160133827671,0.9934924078091106,0.7789115646258503,0.8732125834127741,0.0040595399188092015,0.22108843537414966,458.0,3.0,736.0,130.0
0.9874945491165648,0.9934782608695653,0.7772108843537415,0.8721374045801527,0.0040595399188092015,0.2227891156462585,457.0,3.0,736.0,131.0
0.9876855648492349,0.9934640522875817,0.7755102040816326,0.8710601719197708,0.0040595399188092015,0.22448979591836735,456.0,3.0,736.0,132.0
0.9878800261461578,0.9956331877729258,0.7755102040816326,0.8718929254302104,0.0027063599458728013,0.22448979591836735,456.0,2.0,737.0,132.0
0.9879745470864001,0.9955056179775281,0.7534013605442177,0.8576960309777347,0.0027063599458728013,0.2465986394557823,443.0,2.0,737.0,145.0
0.9883271315048436,0.9954954954954955,0.7517006802721088,0.8565891472868217,0.0027063599458728013,0.24829931972789115,442.0,2.0,737.0,146.0
0.9885854863221092,0.9954853273137697,0.75,0.8554801163918526,0.0027063599458728013,0.25,441.0,2.0,737.0,147.0
0.9887344153757426,0.995475113122172,0.7482993197278912,0.8543689320388349,0.0027063599458728013,0.25170068027210885,440.0,2.0,737.0,148.0
0.9889673981544542,0.9954648526077098,0.7465986394557823,0.8532555879494655,0.0027063599458728013,0.2534013605442177,439.0,2.0,737.0,149.0
0.989114650211922,0.9976580796252927,0.7244897959183674,0.8394088669950739,0.0013531799729364006,0.2755102040816326,426.0,1.0,738.0,162.0
0.9891219615741516,0.9976525821596244,0.7227891156462585,0.8382642998027613,0.0013531799729364006,0.27721088435374147,425.0,1.0,738.0,163.0
0.9895729161555467,0.9976470588235294,0.7210884353741497,0.8371174728529122,0.0013531799729364006,0.2789115646258503,424.0,1.0,738.0,164.0
0.9899582056788085,0.9976415094339622,0.7193877551020408,0.8359683794466403,0.0013531799729364006,0.28061224489795916,423.0,1.0,738.0,165.0
0.990268489567822,0.9975369458128078,0.6887755102040817,0.8148893360160966,0.0013531799729364006,0.3112244897959184,405.0,1.0,738.0,183.0
0.9904842901365819,0.9975308641975309,0.6870748299319728,0.8136958710976838,0.0013531799729364006,0.3129251700680272,404.0,1.0,738.0,184.0
0.9905098656090149,0.9975247524752475,0.685374149659864,0.8125,0.0013531799729364006,0.31462585034013607,403.0,1.0,738.0,185.0
0.9908608538024486,0.9975186104218362,0.6836734693877551,0.8113017154389506,0.0013531799729364006,0.3163265306122449,402.0,1.0,738.0,186.0
0.9911434960673263,0.9973262032085561,0.6343537414965986,0.7754677754677755,0.0013531799729364006,0.3656462585034014,373.0,1.0,738.0,215.0
0.9912012803852013,0.9973190348525469,0.6326530612244898,0.7741935483870968,0.0013531799729364006,0.3673469387755102,372.0,1.0,738.0,216.0
0.9916830453427262,0.9973118279569892,0.6309523809523809,0.7729166666666667,0.0013531799729364006,0.36904761904761907,371.0,1.0,738.0,217.0
0.991838460463254,0.9967741935483871,0.5255102040816326,0.688195991091314,0.0013531799729364006,0.4744897959183674,309.0,1.0,738.0,279.0
0.991940466883914,0.9967637540453075,0.5238095238095238,0.6867335562987736,0.0013531799729364006,0.47619047619047616,308.0,1.0,738.0,280.0
0.9921899836120099,0.9967532467532467,0.5221088435374149,0.6852678571428571,0.0013531799729364006,0.477891156462585,307.0,1.0,738.0,281.0
0.9922876307086472,0.996742671009772,0.5204081632653061,0.6837988826815642,0.0013531799729364006,0.47959183673469385,306.0,1.0,738.0,282.0
0.9924318344387486,0.9967320261437909,0.5187074829931972,0.6823266219239373,0.0013531799729364006,0.4812925170068027,305.0,1.0,738.0,283.0
